Iteration_step	age	teff_primary	feh	Pdisk	logQ	
1998	4.467800266161962	5833.038933910308	0.14743826993087666	4.658538694252647	8.898216656158288	7.108399309439226	369.12569427490234
2001	3.1394703424527264	5936.936922519153	0.13072781871943423	4.7485033431695385	8.97216510573793	7.448578828263445	256.41237592697144
2006	1.0899060020503302	6022.734194870443	0.1290657419908441	4.683157821211635	9.153744110362343	7.32923160423485	108.59794640541077
2008	2.6575901692159354	5824.671529535604	0.060684277241220094	4.715260318114111	8.832355502879302	7.84928091182516	220.79727172851562
2021	4.11169824241203	5966.516263724702	0.009400942374619976	4.681934147890455	8.896414757844209	7.253388992508486	320.17825412750244
2022	4.073875668182371	5912.095055470644	-0.010823866145196395	4.750965977707509	8.913830044022161	7.902832680309361	327.10386180877686
2030	4.265234213956761	5851.646877933672	0.009346658957837865	4.706086197996299	8.875453114954775	7.870472334266037	331.44784235954285
2037	6.511391977195073	5732.403113521337	-0.16731498043009752	4.700916721699492	8.604679307870763	7.627816309678705	562.9703891277313
2040	5.924770305627412	5760.183670283203	-0.11954383896643284	4.753511882466826	8.674489785598634	7.686781607994448	535.1573436260223
2042	7.381938285315668	5832.292596601138	-0.1547072133323163	4.737440811629106	8.839471829559745	8.049177314600419	602.3428180217743
2055	4.389254643052567	5593.589429775723	-0.03239227946008047	4.7285985350327895	8.590703310326674	7.8319294103402735	407.7396128177643
2056	3.497585737804524	5526.896185493163	-0.11590728432868899	4.702285639162495	8.48619313319258	8.067329234812627	340.1861629486084
2062	1.9671181110971607	5559.859106868465	-0.07210462968379619	4.550543354216016	8.398353930664744	7.346676357617151	191.97545099258423
