Iteration_step	age	teff_primary	feh	Pdisk	logQ	
818	4.802276181915979	5643.669460024753	-0.08270483415749583	4.420002379677508	9.1643196221089	12.2743774768324	436.805659532547
819	1.4336769293787106	5725.574657154655	0.01592480515509597	4.4884473133810445	8.70685507793432	7.993680841935916	177.84975218772888
820	2.865783099996408	5885.028536285201	0.131606934996884	4.598534856767185	8.741093358552853	6.549597519751646	275.1484372615814
821	2.21949685900855	5656.955275309337	-0.09570897328274938	4.558675727576036	8.682821664697318	8.800293448863647	226.71373581886292
822	0.342733444140801	5678.5214878689285	0.029670117656447413	4.767793255745065	8.79599818778844	4.22098797275206	49.14026665687561
823	2.3318796801925936	5771.877770454527	0.05696452265771379	4.6434476127650814	8.615845077616068	6.953215640668675	216.65878868103027
824	5.119855112593057	5870.671190983139	0.1396552491681414	4.545052253023459	8.592816976922844	5.26638250028179	476.01543974876404
825	5.857967512311008	5699.582982359684	-0.01138213974941249	4.402724236232771	8.579460219571251	6.8429093934296175	513.9349963665009
826	6.231220490772559	5729.432321605583	0.05047365019496411	4.534596538274747	9.016992127652651	8.786414035626196	490.9124479293823
827	3.263496879270892	5833.729912457098	0.026305414121554852	4.592561812690514	8.605623428651795	6.589933421783676	287.75909519195557
828	4.958647967945707	5920.75343589752	0.11010348885562865	4.5854984963692145	8.59783660912942	5.266382500136243	496.7787404060364
829	2.849070362232547	5824.798234420434	0.02518143365673429	4.557303372242774	8.850170945061699	8.145096837210117	255.4551501274109
830	-0.9283056025881691	5808.745404888463	0.06360115168552041	4.744322885764219	8.963398693914234	8.145096837210117	255.4551501274109
831	2.5609655146162154	5700.619856012265	-0.056903179056103405	4.689280709488958	8.440414974247506	6.878149919692163	232.68336868286133
832	6.797739554722769	5548.962033281704	0.026084356065663235	4.702843689258675	8.547234451825117	7.1105215212492405	582.9856584072113
833	5.409967104839273	5582.15405965419	-0.09213413028344739	4.576117256706486	8.625640088457864	8.319962776926227	430.8505787849426
834	3.1582533630593033	5813.3259443558745	-0.06407957850346321	4.714271649901068	8.394105909610417	6.1225579859916195	278.708295583725
835	4.529356881628379	5770.573067233715	0.0989896336054065	4.4822634759749596	8.7692381558984	7.090948157954032	371.23334407806396
836	2.4746151629810322	5678.8479079038225	0.17795329076005012	4.661661527771702	8.698832007899117	7.172048911170098	228.3423535823822
838	2.2889793135038863	5941.7603138885015	0.004000298696929916	4.664065109484599	8.451036088199828	5.677848065543717	201.32370328903198
839	2.474981734203459	5884.6728779773875	-0.007502133044946055	4.571241057599547	8.532276635188968	6.32017494193196	206.01923060417175
841	4.299819023674995	5644.878359162352	0.04807912051245593	4.557475524274252	9.11796754370425	10.81571474789847	335.51589345932007
842	2.1394591524460616	5864.313215248129	0.19369041646493707	4.674183668800729	9.009593099376522	8.002085398774135	194.663640499115
843	1.9282947157233639	5740.731110091062	0.30917226575434054	4.659336536801092	9.140829739547973	8.787231314179033	166.65623998641968
845	3.2105422713006417	5987.858148276167	0.14455551044659024	4.334772582375068	9.137348307778833	7.982753044631394	258.2834026813507
846	5.518177573182677	5756.761523014623	0.11158265635399012	4.519503346703214	9.159955381489459	9.323540525048402	417.60917377471924
847	2.918335956915549	5893.065412438374	-0.026814141432766378	4.347774872635425	9.30052544992672	11.455871548348384	248.3005349636078
848	6.341930902335719	5739.867034928043	-0.02516834017613393	4.554241719668667	8.691522548692271	7.18761299458038	546.4946532249451
849	4.417688300096421	5878.114347341421	0.13853421051058154	4.450802623812788	8.58445089382731	5.35922015628807	399.63152742385864
850	7.816765930048851	5827.5557880933	0.08388893293100633	4.401989247408799	8.88059695599056	5.858510927270153	665.8911321163177
851	7.387812599067626	5931.636038483495	0.12081515192143548	4.328663455540959	8.896560437303796	nan	665.8911321163177
852	5.388095465156444	5721.164831690024	0.15049512510935256	4.570739092241901	8.899932123388098	7.5957748833237	428.281925201416
853	4.543148900825652	5754.644757438209	0.07523236232256894	4.462153389508293	8.833463681314813	7.71716503125301	370.75351905822754
855	6.645217863601646	5708.663154594683	-0.09731837630216669	4.532821517165024	8.92871166790129	9.415406312785365	560.5502741336823
856	8.536105885705954	5799.770125075027	-0.04869372245651514	4.494797892770017	9.178936565287604	9.101349436071828	693.597020149231
858	9.685239108926861	5658.309259806413	-0.15249011854399727	4.347076831086894	8.232204430926636	5.5165744025536565	874.838476896286
860	5.909794749345153	5517.523611287565	-0.1901042746168925	4.295211754183294	8.350579568117798	7.436274879522528	601.8910546302795
861	6.561516373254154	5662.270369200597	-0.09445097825124256	4.466402153006515	8.999191692324805	10.331316039925065	624.4779613018036
863	5.287408494191159	5640.530548510935	-0.0569236247269772	4.6942025656115645	8.8475236974828	9.296786686567584	484.17062425613403
864	7.045539610027556	5811.180756727024	-0.13792430795777533	4.514993034977528	8.859513937339988	8.323089202617142	587.540699005127
865	4.141579393782417	5897.119465658624	-0.29910584207829916	4.455965319318357	9.125090413178818	11.99014359847138	400.6080074310303
867	1.4026968132055324	5646.342798452993	-0.14296887886791054	4.48888745639777	8.763369315018881	9.618077244840626	153.8642258644104
869	4.2074950141407825	5625.119200975017	-0.21099833360140322	4.391211041480566	8.682828207994227	9.400188482705298	363.98325777053833
871	0.36945070014951203	5549.178720826876	-0.0547261358150042	4.372126193186301	8.783111300476657	5.353289249497242	54.8353796005249
872	-1.0671434631767867	5748.164864490869	-0.014707348324090597	4.546284915277193	8.834357001425259	5.353289249497242	54.8353796005249
873	2.504006047194017	5837.606688469616	-0.213224917912699	4.406855518608071	8.346761019594968	6.593689261334037	230.83537220954895
874	1.9395482939416249	5471.615919278665	-0.14439572442791404	4.410517292058038	8.855932626399383	11.356812622704378	176.64371013641357
875	-0.790135034757447	5557.591578227192	-0.22400929982022105	4.292622108031049	8.708311258312646	11.356812622704378	176.64371013641357
876	0.43862669768952856	5806.02731862206	-0.24472310998118185	4.411396022538356	8.459836135885327	5.6383960826267145	73.37198448181152
878	-2.0242907668936816	5834.434806060596	-0.32192934163556225	4.547588679088636	8.607396259747931	8.024235700046976	142.30806040763855
879	2.7897423416438634	5835.737251344691	-0.17696316367303833	4.566616310869969	8.744451310462443	8.713075331957388	235.57887315750122
880	1.336168747847006	5844.206508706416	-0.4492045135230557	4.433371439151738	8.668192603299197	9.810074552907912	129.65974617004395
881	0.08988611801657687	5684.788612474765	-0.23408143642095341	4.271584626159048	8.777286594728956	0.9920091566249885	15.921327590942383
882	0.4211656925040157	5832.3484971542675	-0.17038828869383776	4.556464467718622	8.531499349200786	5.266382500123126	65.66326427459717
883	-2.1081105946646197	5843.555627018692	-0.0038118920524399247	4.53194618435368	8.292215431339224	5.266382500123126	65.66326427459717
885	0.3461029160929474	5432.306836680969	-0.00400803551149459	4.287300735450743	8.607465308349555	5.275869604222555	50.39411497116089
886	4.440297174657234	5744.734355378057	-0.09648061807144721	4.543206030876771	8.292781582435873	5.895085702754474	387.2790336608887
887	2.7095100381736614	5654.616325502671	-0.2686750985114992	4.431427646238673	8.346054619127445	7.563403621908951	244.14800786972046
888	5.144488174569139	5660.218491697833	-0.06488065168961721	4.465978241357715	8.154250857187884	5.392725745038564	460.32752561569214
889	6.802022867294905	5719.370727305842	-0.19411753896466902	4.489666185813836	8.303479287479655	6.187277111096175	576.9718723297119
890	-1.1166802668890141	5682.135587140864	-0.1688758593574447	4.510189276284306	8.598459387253483	6.187277111096175	576.9718723297119
891	1.1660221580800973	5634.3951990573905	-0.21361427601407126	4.3852353390212855	8.458983897688773	8.126936669170323	121.36765003204346
893	4.68103810084264	5691.388540270796	-0.13836178734896973	4.313248069408004	8.697612125877454	8.604291226833302	369.3888301849365
894	1.9599409361643723	5718.742235899557	-0.3289185651939004	4.54227487053217	8.189123638833658	6.806103296534511	183.73865509033203
895	1.4530258015161857	5692.591920629529	-0.23388542607359586	4.496466630097426	8.571673755476029	8.731804028812839	134.00874757766724
897	7.453098931614233	5636.163947905127	-0.1389013798293518	4.4783970231542005	8.189312966749265	5.688547840076724	646.2876877784729
899	3.5551905702110016	5788.30993626535	-0.08857758851028624	4.510475796896781	8.796585712443969	8.607423518110183	307.1014482975006
900	3.8521484991548727	5873.502957309321	-0.02790427650063157	4.672427978913446	9.21017597228889	10.596108603490645	330.5499360561371
901	7.159892942356681	5929.517459997426	0.14830021458057877	4.582065042788757	9.030338237211465	nan	330.5499360561371
902	5.8575175147783	5746.620524451848	-0.1606897173191555	4.4340678807005425	9.076898547540917	11.070572124266732	465.3479607105255
903	1.9066258019058413	5591.042527540407	-0.12605566863397755	4.575371444520446	8.588207240986568	8.677086226160004	186.2174677848816
904	1.7884506711858865	5759.796552381919	0.16524845413801326	4.622988647493041	9.086607794828797	9.215295859065579	177.08028602600098
905	4.471911815962113	5811.179936933904	0.027487296089232397	4.6069309506578655	9.104748606133548	9.548787896392716	348.82739210128784
906	3.602256829078625	5813.416848768472	-0.03470703237587734	4.460416770412254	8.900965180508202	8.788316659121799	301.6643135547638
907	6.977789729407986	5702.315930638529	-0.0728806676433182	4.657758415550114	9.130476830241978	10.772694608454042	530.820169210434
908	2.2421752173663876	5867.59298280618	0.1649338994979002	4.377129207060139	8.901337288166857	7.497685324657912	212.3403401374817
909	4.453552858989826	5936.420979790457	0.03255634389161219	4.444946735300671	8.559772329567728	5.494785445779266	407.5531442165375
910	5.310700798186049	5685.706133330569	0.1694169789182012	4.576284458067886	9.116208516833897	9.197544558888806	423.076651096344
911	1.458767438788941	5871.071881454593	0.18314780728303068	4.632409237868754	9.040876732642792	8.086669904471819	152.828941822052
912	5.402203449849788	5526.059461627933	-0.12275364058052377	4.511018122612059	8.832541898415112	10.34640580337742	431.8411121368408
913	3.109878030066116	5811.384586557198	-0.0922466107472312	4.604687643868036	8.728919817249615	8.148433776536931	285.8646035194397
914	5.667659274730208	5865.588695475274	-0.08425058264737048	4.713145112449511	8.67201861355462	6.823631027589289	505.93133330345154
915	5.850151599745519	5819.083188916534	0.10493783745470017	4.441743343567592	8.60412089948419	5.555321693514741	525.3718078136444
917	4.55488278364437	5956.262426167762	0.12570067490795478	5.0446770677430814	8.608176076782147	5.266382503690837	449.469354391098
918	2.78553532906601	6129.09960557121	-0.12391477624940872	4.7782292291168735	8.656500949247024	6.320804957619126	261.5032720565796
919	5.723074561634612	5781.494457137391	-0.11067697555137976	4.6530700910872325	9.011425893714565	9.836973488717591	452.63181471824646
921	0.38012696568932913	5760.239055968124	-0.0330976311154622	4.539885663516467	9.095338637008911	4.67550260107016	47.200584173202515
922	2.6193003627877856	5889.25457990076	-0.12266815253027384	4.447635629935804	8.441395508335411	6.407232295766669	221.50545573234558
924	4.388660734777766	5739.5102111468705	0.1823277244657476	4.50496769286865	9.151403356275935	9.230517336291404	350.3932650089264
925	3.1279121284802036	5966.8301221774855	0.028683269703805504	4.7235101402282185	9.166958821838675	9.279104831291706	269.90168952941895
926	6.954969194381142	5841.629499617813	0.2159937260881739	4.6361671829544475	8.96596892827492	nan	269.90168952941895
927	5.970085202078072	5905.37859638441	0.14842943941696146	4.520886281922107	8.914065589941451	nan	269.90168952941895
928	6.366237505603142	5926.607081016447	0.08053620650188877	4.369163449120889	8.764867071881504	5.266382501274661	576.0504314899445
929	3.677073307384092	5881.2059343184055	0.10248215957332474	4.725917239579408	8.793173369845999	6.774503546494917	302.2630252838135
930	6.331488956042142	6061.852195163582	-0.06618704983316268	4.637873856313551	8.814209901501322	5.266382496215711	561.3762655258179
931	3.3988163030119	5979.195657326966	0.05336859392655498	4.7855972153588855	8.704745713709093	6.140360325044374	295.8063073158264
932	2.4747878011992417	5648.444577136044	0.06588717219264488	4.670188686047812	9.08740241285095	10.699291841925309	226.72258520126343
933	6.207490741744422	5894.127919247639	0.14806410774942547	4.617261685313397	8.838387972366597	nan	226.72258520126343
934	8.849003278270509	5692.16085934543	0.16203008767432892	4.496838544416061	9.085187300757958	7.377600827728574	747.0610439777374
935	5.633552279206446	5533.054369926896	0.29964634420742997	4.555069198277818	8.895582057493355	7.377600827728574	747.0610439777374
936	3.2538334203492605	5871.439629356017	0.3400251233708691	4.477813461264664	9.085199359599779	nan	747.0610439777374
937	3.819612150433211	5720.186638243982	0.10167144941451164	4.6380265245223775	8.993643766411273	9.005075864940746	363.6488540172577
938	3.7139664677169124	5767.036739772772	0.02310629387404306	4.525388605786554	8.841654671244154	8.248024406480509	286.6605803966522
939	0.7156600246296847	5978.63707580638	0.03983044083732307	4.577261265028568	9.058164695822999	6.245918012616485	83.80561923980713
940	6.275279783757815	5801.535094334478	0.04330229179256387	4.617740122838344	8.801338911956622	6.911859438488925	454.81003618240356
941	6.40659534191051	5713.282514652104	0.0011878761193250126	4.42575293613085	9.170112031778935	10.482294592734677	480.2038540840149
942	2.9458039345633797	5587.396923404043	0.054385932657962266	4.524146230760248	8.869955303389194	9.421220163342163	244.00876474380493
943	5.762650705552891	5796.406760213325	0.02521641420078087	4.520568863853165	9.037518386436231	8.73402473135282	459.09394693374634
944	6.185132232460747	5848.51157083137	-0.14013794520285286	4.69801205226755	8.93920642407373	8.846437230188855	490.3476583957672
945	3.254232515920165	5722.044500492771	-0.02448932489262909	4.644789516145795	9.082407226102337	10.791331294763186	282.3866591453552
946	4.120538854267519	5893.990648714712	0.02608365637323278	4.557675636725282	9.241400953552374	10.071283752441678	348.0025134086609
948	5.868752607039747	5893.7306089633785	0.08667270349400315	4.3772251788178185	8.441551344345244	5.266382500043092	551.6615211963654
949	5.061028202890867	5771.748636257879	0.1382710208619704	4.263998780019302	9.151826294085417	9.074546058602417	410.9949085712433
950	6.036469873902469	5634.591791347927	0.1335837117171186	4.511177332696695	9.081600431465716	9.428221483990676	483.62739872932434
951	3.029017162705033	5987.648452631677	0.06172769878363438	4.477107728997742	8.553059474800747	5.4758181131203205	275.58074402809143
955	4.984538274597822	5887.708288390841	0.00027526908826016466	4.261762803686299	9.11580431801609	9.01699298376125	401.9279193878174
957	0.22047923522882007	5934.343821565873	-0.07460972463592067	4.317087911015757	8.873022049760632	2.291364301749471	34.50767540931702
958	3.6656470745829752	6078.26643911436	-0.06068413712687412	4.5836444552159525	9.083588474026348	8.322062465520343	293.76150131225586
959	0.4999889377289102	5823.305147325928	-0.057516706672301084	4.569190921859696	9.117179173595025	5.775791103619867	58.71046757698059
960	4.59659457262058	5922.504822494585	0.0808235968557565	4.343120943267616	9.13245640375668	8.294584392091979	352.577267408371
961	0.05954410148015654	5962.42964680011	-0.01528261489649715	4.47100767816685	9.045753324046004	0.6037318656421405	10.66814661026001
963	2.027076993142016	5886.9751793627975	-0.21863793130787523	4.351311490120587	8.271528551386721	6.125824442764962	180.22759008407593
964	3.607075799137422	6156.253436758009	-0.13203822416071723	4.447092508182888	8.484823042475956	5.266382498205007	345.3528079986572
965	1.676211587939657	6111.414156166455	0.10135825648995747	4.35129142082198	8.78053049084724	6.104794596094965	146.94106912612915
966	4.7844520316093595	6185.995365871684	-0.06601110118171527	4.326654686720924	8.687411063694185	nan	146.94106912612915
967	0.18742324209223638	5948.44639226623	-0.11022100011393478	4.452576660651956	8.958288115542686	1.7629381641827218	26.865344285964966
968	2.510984362007159	5848.878405067241	-0.25631072331559734	4.289055789605223	8.782453267988869	9.472585819938065	210.10076904296875
969	3.5960528791183184	5827.875515893925	-0.12477256861623084	4.423405210683146	8.530848687366019	6.990745295437383	294.43107056617737
970	4.119082587188832	5946.290057909699	-0.1079145378414358	4.525726122917446	8.344926381849419	5.357421010697599	366.85632967948914
971	1.0389311721414876	6001.326254113303	-0.23835336083844566	4.411429211656399	8.891971069900194	8.489784405868868	89.0186197757721
972	3.7479828521573966	5920.507110586965	-0.23635464135325923	4.357528053480701	8.90295389371685	9.531290501398658	300.7517960071564
973	4.688494862311005	6050.902121971653	-0.22727099293473366	4.500327339990367	8.457335212700738	5.796994310738742	409.07328486442566
974	3.0833960089580423	5956.3967770172885	-0.020600153341537294	4.392634437381606	9.042037954248688	8.861520008636326	254.7410125732422
975	2.5093602915623485	6137.672246479021	-0.012980436462536396	4.213536369576321	8.606889569593847	5.546061027842896	224.2093629837036
976	0.7466851145433073	5974.238049189744	-0.11307438624325408	4.493256604776006	8.436128670339516	5.900618850718984	92.1992998123169
978	5.584018967352316	6018.217982224165	0.05855125891857446	4.40698875887992	8.950903752529252	5.266382499276483	494.63204550743103
979	4.150840072618689	5951.700172981132	-0.0022638128690330717	4.305294709112798	9.098927712621093	8.733165009864914	325.32411074638367
980	1.5430620612730792	6063.65543816847	-0.11544606381573724	4.132516983419439	9.228876213277617	9.856955986056072	146.83860540390015
981	5.341722512751748	6123.258668197983	0.07075062488441095	4.36400254253842	8.2399524036802	nan	146.83860540390015
983	2.994507900286794	6158.707644244621	-0.09528067827755132	4.404310556633356	8.731939959051266	6.298675656448757	251.9361755847931
984	2.1695670306364327	6180.848606461567	-0.1740698403874011	4.353382994050064	8.997401236067516	8.463573227458898	195.95789742469788
985	5.968223984282056	6043.166612122261	-0.12901483509399822	4.211624929865647	8.966366100670212	7.246915618510291	456.6023030281067
986	3.0373328962922783	5895.366896956616	-0.3748900404543838	4.413480908011058	8.888982220980353	10.760086368740366	259.21405601501465
987	5.089488789902049	6083.789448832926	-0.1013524847804731	4.083820456956316	8.955851155887418	7.073120475919719	406.15040040016174
988	6.824179501087672	6060.211827172157	-0.14586285205479435	4.419262154805027	8.923766784933795	6.284253282798977	592.6698865890503
989	0.1814462967714361	5984.952725804913	-0.22879700218039006	4.358057364016706	8.928141523798805	1.9213995614509647	28.841550827026367
990	6.218686928617102	5973.867375616635	-0.06984522109725974	4.201722191345567	8.8156464776551	6.429198909524693	542.1694457530975
991	4.446403272725149	5982.933117669258	-0.1858030555648059	4.5783792327137665	9.113001168947969	10.065105066546968	390.95617938041687
992	7.767537883530481	6085.354898786799	-0.0542463036788501	4.534357176066002	8.948485312262807	nan	390.95617938041687
993	5.360194399558102	6321.749245866862	-0.2644737775377553	4.442164629781677	9.307912205427021	7.396278441572374	439.855961561203
994	6.926497386904043	6097.561921601537	-0.22805013945374192	4.448782114803254	8.73284990623379	5.6314609769289214	641.1862671375275
995	5.19777661292047	5904.466422113799	-0.12210400754728304	4.379497592963268	9.019593120212756	9.155968602363075	445.1157329082489
996	3.281558310272553	6014.419791471938	-0.025006793978714636	4.37106687696798	9.070159864089737	8.604918282003023	307.5365467071533
997	6.191916221693318	5974.7651538160535	-0.01851652325902345	4.317621931188401	8.975078900581304	6.761239509814585	542.2114555835724
998	0.24330142085972017	5987.911652519784	-0.04212263652822065	4.459161417389222	8.750540544482625	2.3706705789856963	44.17298364639282
999	4.130319552619744	6044.779429824664	-0.18835536272588696	4.182450470229414	9.088795461249877	9.509327129489849	356.6519272327423
1000	5.721215782374566	6078.245650914593	-0.12340575207090371	4.2776501646716705	8.784389878583072	6.033063087662395	524.481790304184
1001	4.644982378734225	6034.832458466893	-0.23079874832538305	4.273330042359854	8.74875930715546	7.431345983277075	397.0626001358032
1002	5.017960747365043	5945.419742387384	-0.1188767797320866	4.224136120126561	9.107926998478414	9.50425444469372	425.62490344047546
1003	3.422063229021003	6354.202044731467	-0.0754966925923294	4.3309037938706325	8.82758019558374	nan	425.62490344047546
1004	3.1452181863231163	6193.494353320415	-0.1374217266303696	4.376910342942614	8.943810641759686	7.4511050212831735	282.05157709121704
1005	5.175998772887413	6207.373033689838	-0.28304312112085006	4.453770973399261	8.840001446535105	6.8002894953332405	431.90254950523376
1006	4.591172295358134	5967.927108052828	-0.21896679901322197	4.218859945255186	9.164509587501804	10.871949897296668	377.4717061519623
1007	4.596914411384085	6086.352627221681	-0.18556153553293717	4.239874841857193	8.872936711636862	7.494517109889605	386.3220040798187
1008	2.8033929570502085	5978.984381565085	-0.2222308412941884	4.459583236646357	8.954240126639181	9.67455641961431	254.57418298721313
1010	6.741637195233584	6002.502799705444	-0.23985716211886463	4.510598146733551	8.764816733078524	7.059528040507212	586.8256244659424
1011	4.41833150013988	6202.763811976603	-0.33139961594235245	4.304430247231749	9.23634828607636	10.386703288875534	370.8091378211975
1012	3.6448763804709516	6104.375134711543	-0.2161331219062647	4.459048721612425	9.131050451069497	9.798517288660669	311.8967819213867
1013	5.480285704199444	6105.590440752298	-0.04032424947730259	4.389871594201155	8.688808002625938	nan	311.8967819213867
1014	5.999661933099295	5936.270235464886	-0.1864000138510329	4.32547838112315	9.041921526553912	9.283203321853758	478.09594917297363
1015	3.4061334943551227	5917.378387470292	-0.27108322514523253	4.266502051205923	8.890691147072296	9.795500507494971	303.2721107006073
1016	5.055718611462074	6018.286844767069	-0.18828720804552	4.434647636700655	8.717280355698582	6.934780954014664	415.97514128685
1018	5.177393850604248	5837.335861912353	-0.17202369192187697	4.621459838130807	8.975498136560999	9.791003614152567	422.6776614189148
1019	1.3645328940885615	5759.350336637605	-0.15454338568661222	4.612271352494288	8.835290314547622	9.543767907865632	141.538676738739
1021	8.292138615613423	5638.118072890148	-0.03317759883052623	4.702368435714777	8.149816275030684	5.26638309047333	742.8850162029266
1022	3.6299544902911505	5769.457539175578	0.04477825534416109	4.661221535907268	8.419957166414683	5.825919500039926	346.03782629966736
1025	-0.41831175407779675	5497.5388611431035	-0.02815197815010871	4.672046986939666	8.819512951387377	7.465482562192823	183.34877133369446
1026	1.4396042760700944	5843.309978486065	0.06471786230407077	4.72880555504053	8.497672429216093	6.153249278080743	147.94639611244202
1027	-0.1877480458672296	5619.288006296864	-0.18158370650343575	4.789066990263513	8.670518544350001	6.153249278080743	147.94639611244202
1028	0.33133191966750597	5716.667967337713	-0.017286301834474393	4.486971911224089	9.09720933485421	4.125006578171124	41.433992862701416
1030	-2.968020481074314	5535.724603610594	0.1703119977871664	4.556319471101713	8.881861530356886	7.9537386150842195	148.80597472190857
1031	1.6337600904211338	5595.910737515122	-0.024590526166055355	4.648742337107235	8.397964048117206	7.015522898350989	167.80256032943726
1032	3.3913637734455824	5631.528372057567	0.248145385077512	4.405999478179357	8.27844908774926	5.266382494402215	331.327929019928
1033	0.9061894065746869	5558.520974204903	-0.06152893679035523	4.735078409847433	8.71905449145876	8.625445428298516	92.4793872833252
1034	-1.5627078045759772	5320.9826920455	0.08874943863705798	4.67525522991992	8.185384004808038	8.625445428298516	92.4793872833252
1035	0.8423422051964895	5560.7387809397915	0.06966867811432575	4.728740734069542	8.808069276707757	8.068098121947319	79.80749273300171
1036	2.98075100269116	5410.042932267154	0.06332339496070205	4.502697019039788	8.464155711426903	7.528265892268771	245.3647801876068
1037	-0.3557025870006927	5542.397594132624	0.09152961298597068	4.502546858310121	8.906380989156839	7.528265892268771	245.3647801876068
1039	3.0882783252446577	5496.403973992487	-0.17923315111939314	4.633594318507762	8.59766233967049	9.36803471513264	248.20983219146729
1040	1.2473482380742038	5616.13917677593	-0.07571874090233176	4.335705905741387	8.590334186605162	8.2649555053312	111.66017961502075
1042	-0.9539221004743266	5688.254459266249	-0.1857008510237772	4.416086205505141	8.757273322262398	7.745406498953698	251.24194955825806
1043	5.21849101277008	5719.8432152591595	-0.05686186809482717	4.419023799077572	8.452698895447764	6.455761205078457	445.0561692714691
1044	7.570580316042021	5574.068352246379	-0.00762074058224553	4.472126333628273	8.529418673722887	6.947839663580452	633.8205637931824
1045	1.153708780456038	5611.009911460597	-0.008826115890061124	4.321084010637839	8.244637928421072	6.156447370407034	122.18736147880554
1046	3.4875120930885615	5505.4762288859	-0.031080343867107417	4.4951418251977895	8.853054878984658	10.256782170895699	287.85812282562256
1047	3.4515787644316958	5788.812921322408	0.036793179404602666	4.401325423153818	8.532404884442904	6.343328645016494	280.63499879837036
1048	3.128983641300648	5486.562906363551	-0.1771765061095017	4.534559977263692	9.041879222104082	13.253246508424214	261.64671301841736
1049	2.9170324663773903	5531.421301956744	-0.0045128485584457895	4.401290451709854	8.913775803983723	10.493182447047815	248.68677139282227
1050	0.5144340106395364	5644.602976651386	-0.020643140121686526	4.295318773411156	8.569247356570939	6.206424121554284	71.49243330955505
1051	2.379005588552541	5764.191275538868	-0.15864285849424692	4.519218468906089	8.885404537455793	10.089225580977217	203.21039247512817
1053	6.048877744896529	5778.123841332084	-0.19701540137009477	4.421457498136366	8.876749174729207	9.450444714162877	467.284033536911
1054	6.981681046854161	5794.92687678572	-0.20433544729136183	4.378450628731039	8.382425584535747	6.201176513263711	596.0195446014404
1055	5.5156678339261695	5871.47369378335	-0.05705268969732124	4.6485055137634745	8.722501074587356	6.92018912528767	491.5166473388672
1056	-0.6101759344434194	5768.668677425598	-0.16993888428530746	4.53144045250193	8.344559948055254	6.92018912528767	491.5166473388672
1058	6.998346859571015	5687.6661347122035	-0.08958013912243235	4.485193483738902	8.373111020247814	6.100505350957029	620.476565361023
1059	1.1275698345304064	5761.025101736847	-0.04071626885763169	4.513513524347273	8.202125922432705	5.612407147508927	134.32988858222961
1061	6.088496410014475	5755.809877893035	-0.014934031413977422	4.594177119435535	8.21027486658067	5.266382528169321	571.7765281200409
1063	8.249825710809791	5700.061673379828	-0.1681412521434868	4.332408363149395	8.739588000499575	8.326790438868125	642.3460099697113
1065	10.383256856728277	5866.719919167297	-0.09854863202564551	4.620877354588664	8.894262715660812	nan	493.556277513504
1066	5.088454304663533	5850.625945052154	-0.24760690798396293	4.855502147879326	8.722987652482603	8.464852536400658	469.7135055065155
1067	3.754105912376894	5683.564652974951	-0.16371201077588465	4.578435623025018	8.719458215315282	9.113692620190104	350.92704796791077
1068	5.784945873872238	5910.71538308596	-0.11185664048268593	4.358970037966494	8.766490843154456	7.183490606369262	491.0328848361969
1069	5.550282363742999	5650.442038723307	-0.00786946589812796	4.612333250726366	8.934391404010324	9.452276244303462	487.7860140800476
1070	3.8197731609338126	5769.579510711326	-0.08578235743834194	4.5354921014112515	8.80504723459074	8.701087598604481	364.37466955184937
1071	8.60422592234226	5857.723284972337	0.04461310262765008	4.740405582660757	8.9943018734448	nan	364.37466955184937
1072	7.1837271085375125	5806.115550737087	-0.05876145143595428	4.6086526015598315	8.769131185633857	7.142574979704321	634.8816075325012
1074	10.163619940818268	5736.800617882121	0.036116192052130305	4.393197441244974	8.867968211948439	nan	510.5610535144806
1075	10.295647982985331	5975.149336579465	-0.11311739465842487	4.49464097845539	8.527031276887111	nan	510.5610535144806
1076	4.9904054151799695	5778.934106197742	-0.22813573138652626	4.279504324152149	8.834195628290242	9.600736069802986	420.29583740234375
1077	1.5454963507492367	5820.5998780305545	-0.15186958834398845	4.6436230416531155	8.660018509480448	8.243609947776594	160.61112022399902
1078	7.189455428514826	5937.356798884298	0.20182476213058737	4.347937508915393	8.871480029085992	nan	160.61112022399902
1079	3.1538161736839676	5923.57824391125	-0.057563207493556715	4.598100912668144	8.973942362011888	8.866061225852587	277.1433758735657
1080	8.674127414618408	5737.660779510461	0.05730718853709395	4.477494395516379	8.810819799000477	6.385581694183116	750.844765663147
1081	7.640620916209395	5915.693273595966	0.0297308382229442	4.387892380416413	8.621635487612497	nan	750.844765663147
1083	8.555193848491557	5948.010950666899	-0.3251364811073981	4.48502841964357	8.425778265993308	5.7597922898565495	769.8286302089691
1084	9.030853402095206	5632.607904718274	-0.17173379144955103	4.537032460644767	8.907079454269331	9.904557938135426	740.3076958656311
1086	8.564770387350869	5711.200785895103	-0.037785318724584016	4.485767161824605	9.151238148194548	9.94330099612423	762.2859687805176
1087	8.594384326701608	6025.876283966251	-0.29026869488138607	4.580566068343749	8.87328829887422	6.604907583203777	861.9468250274658
1088	6.906563942917649	6073.862068226964	-0.1712250547718263	4.486290381981823	8.936151181028668	6.343927433769688	721.2137079238892
1089	11.177302372663018	6029.400671778659	-0.20740949238468315	4.439237999781825	8.776316928120005	nan	721.2137079238892
1092	9.308210376139758	5657.040353975202	-0.14993339761107777	4.77405462291478	8.77154599565277	8.48405193248329	927.5825502872467
1093	6.162011119946512	5634.220056250887	-0.07256128435181802	4.827768455697945	8.743879840495476	8.553043518488266	606.8125755786896
