 6370361	   0.455	       	      	
 6370665	   0.932	       	      	
 6372268	   5.220	  5.211	      	
 6387193	 553.990	 33.715	      	
 6387450	   3.661	  4.046	 4.034	 4.062
 6387887	   0.217	       	      	
 6388770	  21.342	 64.243	      	
 6390205	   0.449	       	      	
 6421188	  16.434	 89.723	      	
 6421483	   2.158	  2.145	      	
 6422170	 624.312	 15.039	14.237	15.847
 6426592	 394.685	 22.558	      	
 6431670	  29.911	 29.179	      	
 6432059	   0.770	  0.776	      	
 6436029	 505.467	 24.909	24.690	25.406
 6443392	   0.777	  0.776	 0.776	 0.777
 6448768	  16.487	       	      	
 6449358	   5.777	       	      	
 6449552	  20.149	 21.271	18.334	21.402
 6452742	   1.376	  1.369	 1.369	 1.378
 6464285	   0.844	  0.838	 0.835	 0.838
 6466939	   2.286	  2.268	 2.248	 2.268
 6467389	   0.289	       	      	
 6468938	   7.217	  7.193	 6.813	 7.329
 6469946	   0.716	  0.715	      	
 6470516	   2.080	       	      	
 6471048	   0.297	       	      	
 6504534	  28.163	 24.418	23.948	24.483
 6504954	 130.355	 15.488	      	
 6516874	   0.916	  0.920	      	
 6521542	   4.426	  4.414	      	
 6522750	  17.446	 14.324	      	
 6523216	  14.313	186.477	      	
 6525196	   3.421	  3.392	 3.307	 3.392
 6525209	  75.132	 75.134	      	
 6526545	   2.101	       	      	
 6527229	 200.800	199.514	      	
 6531485	   0.677	  0.674	      	
 6531496	  14.324	       	      	
 6543674	   2.391	       	      	
 6545018	   3.991	       	      	
 6546508	   6.107	 72.070	      	
 6548447	  10.768	  9.665	 9.411	10.077
 6579806	   9.880	 12.648	12.298	13.069
 6591789	   5.088	  5.190	      	
 6593363	  18.528	 18.738	      	
 6594972	  10.819	 15.509	      	
 6595662	   2.681	  2.718	 2.632	 2.654
 6599919	  13.610	 17.307	17.234	17.509
 6603043	 110.324	109.953	      	
 6603756	   5.204	  5.926	      	
 6606282	   2.107	  2.002	 2.107	 2.111
 6606653	   2.698	       	      	
 6606934	  37.807	  7.336	 7.457	 7.566
 6607610	  63.518	127.526	      	
 6610219	  11.301	 41.685	      	
 6611330	  35.147	 53.965	      	
 6613627	   0.151	       	      	
 6614926	   3.027	  3.004	 2.907	 2.977
 6615041	   0.340	       	      	
 6620003	   3.429	  3.412	      	
 6628237	   3.840	  3.821	      	
 6629332	   4.311	  4.291	      	
 6629588	   2.264	       	      	
 6631721	  13.738	 88.314	      	
 6634112	   9.942	 10.074	10.065	10.165
 6665064	   0.698	 13.322	      	
 6665223	 119.412	116.145	      	
 6669809	   0.734	       	      	
 6671698	   0.472	       	      	
 6672229	  23.832	 11.749	      	
 6675060	  10.443	  6.355	      	
 6677225	   0.525	       	      	
 6678383	 103.512	 45.710	      	
 6690171	  85.062	168.271	      	
 6694186	   5.554	  5.476	      	
 6695889	   1.107	  1.124	      	
 6697716	   1.443	  1.430	 1.439	 1.441
 6698670	  10.816	 32.449	      	
 6699562	  46.271	 46.262	      	
 6706287	   2.535	  2.472	      	
 6707942	   9.014	 13.057	12.699	13.137
 6756202	 290.786	 15.366	14.777	15.634
 6756669	   5.852	 17.532	      	
 6757558	 421.160	  3.290	      	
 6758917	   2.236	  2.227	 2.198	 2.225
 6762188	   7.156	       	      	
 6762829	  18.795	 37.414	      	
 6766748	   7.003	  7.581	      	
 6778050	   0.946	  0.940	 0.941	 0.942
 6778289	  30.130	  2.861	      	
 6781535	   9.122	  8.194	 8.031	 8.250
 6784887	  44.714	 44.566	      	
 6791604	   0.529	       	      	
 6805146	  13.780	  1.839	      	
 6836140	   0.488	       	      	
 6841577	  15.538	 14.998	      	
 6842345	  17.382	 17.430	      	
 6843507	   0.343	       	      	
 6844489	   1.080	       	      	
 6847018	  16.662	  4.352	 4.264	 4.402
 6849046	   4.225	139.235	      	
 6852488	   2.172	       	      	
 6859813	  10.882	  6.661	 6.693	 6.853
 6862603	   2.861	  3.310	      	
 6863161	   1.987	       	      	
 6863229	   1.995	       	      	
 6863840	   3.853	  3.780	 3.759	 3.781
 6864859	  40.878	 40.745	      	
 6865626	   0.727	       	      	
 6866228	   7.702	  8.030	 8.009	 8.068
 6867766	  12.965	  9.972	      	
 6877673	  36.759	 92.033	      	
 6889235	   5.189	       	      	
 6891512	   3.505	  3.515	 3.459	 3.469
 6927629	   7.735	  8.888	 8.877	 9.146
 6933781	 130.420	 32.428	      	
 6934587	   1.571	  1.573	 1.555	 1.558
 6936977	  36.473	 10.482	      	
 6939670	   4.239	  4.209	 4.113	 4.248
 6947164	  70.583	 70.925	      	
 6947666	  56.690	 62.770	      	
 6948480	 175.329	 40.377	      	
 6948815	   1.542	       	      	
 6949550	   7.841	  6.947	 6.934	 7.320
 6956014	   1.851	  3.698	 4.153	 4.211
 6956216	   4.819	       	      	
 6960446	  10.149	 12.894	      	
 6960487	  34.526	 68.923	      	
 6960913	  59.880	 35.779	      	
 6962018	   1.270	  1.267	 1.267	 1.270
 6964043	   5.363	  2.064	      	
 6965293	   5.078	  5.149	 5.069	 5.360
 6966265	   0.313	       	      	
 7009828	  10.642	 11.014	10.980	11.270
 7019489	  24.260	 32.244	      	
 7021177	  18.645	  6.355	      	
 7023917	   0.773	       	      	
 7023960	  30.883	185.149	      	
 7024530	  66.153	 11.116	10.481	11.560
 7025540	   2.148	  2.146	 2.138	 2.152
 7025851	   4.681	  4.781	      	
 7033748	   4.393	       	      	
 7035139	   0.310	       	      	
 7037405	 207.151	 85.903	      	
 7037540	  14.406	 28.730	      	
 7038831	   0.627	  0.613	 0.627	 0.629
 7047299	  35.882	 17.716	16.334	17.116
 7049486	  26.718	  8.807	 8.797	 9.103
 7051984	   0.678	 24.214	21.993	25.223
 7060333	   2.527	       	      	
 7097571	   2.214	       	      	
 7105574	  20.726	  8.746	 8.445	 8.793
 7107567	   0.813	  0.817	      	
 7108433	   1.519	       	      	
 7115291	  52.803	105.948	      	
 7117003	 428.300	113.713	      	
 7117153	   0.360	       	      	
 7117541	   1.586	  1.553	      	
 7118545	  14.797	188.745	      	
 7118621	   0.371	       	      	
 7119757	   0.743	       	      	
 7119876	   0.366	       	      	
 7121885	  33.938	 33.961	      	
 7122259	  20.882	167.393	      	
 7125636	   6.491	  7.417	      	
 7128918	   7.119	  8.173	      	
 7129465	   5.492	  6.089	      	
 7130044	   0.298	       	      	
 7132542	  66.361	 65.469	      	
 7133286	  38.511	 38.231	37.955	40.037
 7136958	  29.016	 87.007	      	
 7137798	   2.254	       	      	
 7174349	   2.974	  2.963	 2.963	 2.981
 7174617	   1.608	  1.594	 1.581	 1.592
 7177553	  17.996	 11.749	11.841	12.069
 7177892	   1.386	       	      	
 7186665	   8.559	 28.975	      	
 7198474	   0.242	       	      	
 7199353	   0.282	       	      	
 7199774	   4.708	  4.761	      	
 7200102	  14.666	  6.661	 6.595	 6.716
 7203179	   2.246	       	      	
 7212066	   3.840	  4.066	 4.051	 4.067
 7212722	   2.316	  2.309	      	
 7219906	  35.090	142.443	      	
 7220320	   0.752	       	      	
 7255336	   2.406	  2.411	      	
 7257373	  10.467	 12.199	11.809	12.298
 7258889	   0.904	       	      	
 7259917	   0.385	       	      	
 7269493	   1.908	 20.536	18.548	22.444
 7270230	   6.998	  8.071	      	
 7272739	   0.281	       	      	
 7284688	   0.646	  0.654	 0.643	 0.648
 7287391	   4.286	  4.986	 4.979	 5.032
 7295570	   3.604	  3.596	      	
 7296094	   0.891	  0.879	      	
 7336754	  12.155	 13.915	13.247	14.272
 7339123	   0.347	       	      	
 7339345	   0.260	       	      	
 7348206	   0.401	       	      	
 7353970	 198.443	 98.776	      	
 7357531	 502.124	 27.790	      	
 7362696	   4.931	  2.759	      	
 7362751	   0.338	       	      	
 7362852	   7.037	  7.213	 7.143	 7.384
 7365447	   2.525	       	      	
 7366145	   0.864	       	      	
 7367833	   0.286	       	      	
 7368103	   2.183	       	      	
 7369523	   5.319	  5.190	      	
 7374746	   2.734	  2.677	 2.658	 2.671
 7375348	  25.309	 10.033	      	
 7375795	  19.301	 74.154	      	
 7376500	   5.877	  3.617	      	
 7376983	   5.645	 32.571	30.597	33.589
 7377033	   3.914	  3.964	      	
 7377343	  15.909	  2.023	      	
 7377422	 107.623	 53.025	54.478	59.470
 7378178	   0.624	       	      	
 7382250	   1.419	       	      	
 7383021	   0.466	  7.029	 6.959	 7.259
 7385478	   1.655	       	      	
 7422883	  11.415	       	      	
 7431703	   0.573	       	      	
 7432479	   0.408	       	      	
 7433513	   0.701	       	      	
 7436177	  19.934	119.860	      	
 7440742	   0.284	       	      	
 7449844	   1.152	  1.389	      	
 7455553	   6.516	 13.078	      	
 7456521	 276.430	 72.253	      	
 7458285	   0.661	       	      	
 7466863	  11.971	 58.624	      	
 7501230	   0.893	       	      	
 7506446	   0.353	       	      	
 7512381	   0.424	       	      	
 7515679	   5.590	       	      	
 7516345	   0.492	       	      	
 7518816	   0.467	       	      	
 7523733	   3.121	       	      	
 7532973	   2.145	       	      	
 7541502	  44.827	       	      	
 7549265	   1.962	       	      	
 7552344	   2.001	 14.038	      	
 7584739	   0.912	       	      	
 7584826	   0.622	       	      	
 7590728	   0.477	       	      	
 7593110	   3.549	  4.087	 4.050	 4.089
 7597095	   0.301	       	      	
 7597703	   9.218	  9.645	      	
 7598128	  44.258	  3.739	      	
 7599004	   4.823	  5.456	      	
 7601633	  15.664	  9.358	 9.301	 9.472
 7601767	   0.487	       	      	
 7605600	   3.326	  3.903	 3.809	 3.993
 7610340	   1.518	       	      	
 7610486	   0.458	       	      	
 7620844	  58.622	176.220	      	
 7624297	  18.020	 18.431	      	
 7627059	   0.324	       	      	
 7630658	   2.151	       	      	
 7657914	   0.475	       	      	
 7668648	  27.819	 55.906	      	
 7670485	   8.468	  9.910	 9.768	 9.997
 7670617	  24.704	 24.766	      	
 7671594	   1.410	  1.410	      	
 7672940	1064.270	  5.517	      	
 7674050	 472.222	 16.347	      	
 7676610	   1.226	       	      	
 7677005	  38.058	 36.719	      	
 7678434	  10.372	 23.376	21.195	23.817
 7681230	   0.963	  0.899	      	
 7684873	   2.947	  5.864	 5.695	 5.936
 7685689	   0.325	       	      	
 7690843	   0.786	       	      	
 7691527	   4.800	  4.659	      	
 7695093	   4.033	  3.985	      	
 7696778	   0.331	       	      	
 7697065	   0.273	       	      	
 7698650	   0.599	       	      	
 7700578	   1.507	       	      	
 7707742	   0.758	       	      	
 7708193	   7.942	  8.950	      	
 7709086	   0.409	       	      	
 7732791	   2.064	  2.064	 2.047	 2.068
 7733540	   0.773	  1.553	 1.545	 1.547
 7733731	   4.858	 14.017	      	
 7740302	   1.154	       	      	
 7740566	   0.297	       	      	
 7743464	  55.249	110.198	      	
 7750740	   5.874	  5.967	 5.932	 6.159
 7751562	  17.042	101.392	      	
 7763269	   6.408	  4.863	      	
 7766185	   0.835	       	      	
 7767559	   4.409	  5.108	 5.024	 5.224
 7767733	  25.198	 25.215	      	
 7767774	   0.173	       	      	
 7768447	 122.500	  1.063	      	
 7769072	   0.609	  4.128	      	
 7770471	   1.158	       	      	
 7770569	 903.590	181.982	      	
 7777443	   0.885	       	      	
 7778437	   5.014	  2.616	      	
 7798259	   1.734	  1.737	 1.721	 1.740
 7802136	  10.980	 14.773	13.920	15.347
 7811211	   0.902	  0.899	 0.901	 0.903
 7812175	  17.794	 32.673	      	
 7812455	   0.904	  0.858	      	
 7813039	 141.734	 36.842	      	
 7816680	   8.585	 11.034	11.056	11.263
 7818448	   0.619	       	      	
 7821010	  24.238	156.848	      	
 7821450	   0.315	       	      	
 7830321	   2.027	  2.023	      	
 7830637	 121.599	122.622	      	
 7831363	   2.817	  2.779	      	
 7836330	   0.658	  0.654	 0.655	 0.659
 7837302	  23.837	 23.805	      	
 7837526	  28.297	 25.767	20.549	24.046
 7838639	   4.226	  4.209	 4.147	 4.228
 7838906	   5.615	  2.043	 2.096	 2.112
 7839027	   0.721	       	      	
 7840035	  13.542	  5.783	 5.762	 5.839
 7842610	   1.944	  1.941	      	
 7846730	  11.028	 14.957	13.713	14.179
 7847927	  70.376	 70.823	      	
 7866921	  91.500	 91.256	      	
 7871200	   0.243	       	      	
 7877062	   0.304	       	      	
 7877824	   9.449	  8.337	 8.701	 8.788
 7878402	   0.374	       	      	
 7879399	   0.393	       	      	
 7885570	   1.729	  1.716	 1.704	 1.706
 7886329	   0.567	  0.572	      	
 7890379	   0.345	       	      	
 7898576	   8.647	 62.875	      	
 7905209	   0.420	       	      	
 7906882	  52.514	 39.416	      	
 7918172	 191.807	 41.337	      	
 7919653	   4.210	  4.189	 4.179	 4.285
 7938468	   7.227	       	      	
 7938870	   0.581	       	      	
 7940533	   3.906	  3.862	      	
 7941050	   0.298	       	      	
 7941635	   0.763	  0.756	 0.760	 0.763
 7943535	   4.719	  4.659	      	
 7943602	  14.692	 14.590	14.413	14.629
 7947631	   2.517	  2.472	      	
 7950775	   8.967	  8.173	 7.980	 8.239
 7950962	   0.827	       	      	
 7950964	   0.827	       	      	
 7955301	  15.324	 15.325	      	
 7959612	   0.243	       	      	
 7960547	   6.767	  6.947	      	
 7967100	   1.927	  1.941	 1.915	 1.927
 7970629	   2.051	       	      	
 7970760	   7.649	  8.316	      	
 7971389	  26.350	 12.035	11.738	12.491
 7972785	   7.301	  7.295	      	
 7975727	  22.418	112.099	      	
 7975824	   0.404	       	      	
 7977261	   0.926	       	      	
 7985167	   1.384	  1.369	 1.368	 1.372
 7987749	  17.031	 17.409	17.545	17.995
 8005892	 958.000	 20.842	19.672	21.560
 8008128	  14.854	  9.093	 8.662	 9.912
 8009500	  38.477	115.368	      	
 8013439	   8.256	 10.074	      	
 8016211	   3.175	  3.147	      	
 8016214	   3.175	  3.106	      	
 8019043	   1.986	  1.982	 1.963	 1.989
 8022489	 197.511	 72.764	      	
 8023317	  16.579	132.982	      	
 8028158	   0.271	       	      	
 8029708	   0.314	       	      	
 8043714	   6.815	  8.746	      	
 8043961	   1.559	       	      	
 8044608	 106.176	106.337	      	
 8052474	 245.440	 99.369	      	
 8053107	   0.389	       	      	
 8054233	1058.000	 39.416	      	
 8059303	   0.373	       	      	
 8074045	   0.536	       	      	
 8074805	 170.874	170.845	      	
 8075618	  17.561	  7.928	 7.900	 8.120
 8081389	   1.489	       	      	
 8081482	   2.819	  2.779	 2.745	 2.775
 8087799	   0.926	       	      	
 8088354	   2.898	  2.943	 2.876	 2.968
 8094140	   0.706	  0.715	 0.705	 0.707
 8095099	   4.206	  4.148	 4.134	 4.179
 8097553	   0.391	       	      	
 8097825	   2.937	  2.902	 2.872	 2.879
 8097902	   0.332	       	      	
 8098300	   4.306	  4.025	 4.306	 4.332
 8104030	  46.840	 61.648	      	
 8106973	 439.108	 37.945	      	
 8108437	 351.290	 75.727	      	
 8108785	   0.229	       	      	
 8111381	   2.234	  2.227	      	
 8111622	  15.446	  6.743	 6.560	 6.973
 8112013	   1.791	       	      	
 8112324	   0.576	  0.572	      	
 8113154	   2.587	       	      	
 8127648	   2.047	  2.043	 2.034	 2.048
 8128067	  12.430	  3.269	 3.213	 3.244
 8128965	   7.140	  7.234	 7.155	 7.394
 8129189	  53.647	 55.539	      	
 8143170	  28.786	 86.843	      	
 8143757	   0.357	       	      	
 8145477	   0.566	       	      	
 8145789	   1.671	  1.655	 1.667	 1.671
 8153568	   3.607	       	      	
 8155368	   0.719	  0.715	 0.716	 0.720
 8155584	  26.018	  8.950	      	
 8166095	   0.799	       	      	
 8167978	  22.053	  7.172	      	
 8176653	   2.867	 21.455	22.706	25.742
 8177798	   2.900	       	      	
 8179747	  17.946	 15.162	14.954	16.168
 8180020	   5.803	  6.518	      	
 8182360	   0.695	       	      	
 8183389	  32.440	 32.612	      	
 8183540	   0.684	       	      	
 8192840	   0.434	       	      	
 8193315	   2.624	       	      	
 8195877	   1.510	  1.512	 1.487	 1.490
 8196180	   3.672	       	      	
 8197406	   2.513	       	      	
 8197761	  19.738	       	      	
 8210721	  22.673	 21.946	      	
 8211605	  20.980	 86.475	      	
 8211618	   0.337	       	      	
 8211824	   0.841	  0.838	 0.839	 0.844
 8218274	   1.187	       	      	
 8219268	   6.247	 71.620	      	
 8222813	   8.704	 40.357	      	
 8223328	  35.516	  7.254	 7.109	 7.504
 8223655	 280.158	 32.142	      	
 8229048	   5.479	  5.824	 6.256	 6.388
 8230809	   4.078	  4.025	      	
 8231877	   2.616	  2.616	 2.614	 2.620
 8234477	   4.029	       	      	
 8240109	   2.301	       	      	
 8240861	   0.898	       	      	
 8241079	  10.919	  9.604	      	
 8241252	   0.354	       	      	
 8242493	   0.283	       	      	
 8242681	   4.021	  3.964	 3.933	 3.979
 8243263	   3.519	       	      	
 8244173	   2.184	  2.186	 2.167	 2.186
 8246781	 185.023	184.413	      	
 8248812	   0.685	       	      	
 8257407	  89.698	 89.888	      	
 8257903	   0.515	       	      	
 8262223	   1.613	       	      	
 8263746	  10.994	 10.585	      	
 8263752	  10.994	 20.904	      	
 8263940	   0.515	       	      	
 8264097	   2.897	  2.820	      	
 8265951	   0.780	       	      	
 8279765	   2.758	  2.738	 2.732	 2.755
 8280135	   0.287	       	      	
 8285254	   7.536	  7.479	 7.419	 7.527
 8285349	   0.667	       	      	
 8285970	   0.562	  0.552	      	
 8288404	 519.799	 64.754	      	
 8288719	   1.510	  1.512	 1.509	 1.512
 8288741	   0.220	 33.123	      	
 8294484	   1.013	  1.022	      	
 8296467	  10.303	  9.297	 9.242	 9.477
 8299947	   5.366	  5.660	 5.515	 5.736
 8301013	   4.428	  4.352	 4.245	 4.314
 8302455	   4.884	  4.924	      	
 8308347	 164.950	164.634	      	
 8311255	   0.579	       	      	
 8312222	  12.823	 12.873	12.820	13.187
 8314801	  37.183	 37.373	      	
 8314879	   0.878	       	      	
 8316503	   5.065	  4.986	 5.066	 5.158
 8323764	   6.714	  6.232	 5.922	 5.995
 8330092	   0.322	       	      	
 8330575	   1.914	       	      	
 8332986	 302.390	 77.525	      	
 8345358	   9.381	 11.872	11.905	12.078
 8356054	  17.081	 17.594	16.708	19.052
 8358008	  10.065	 18.206	      	
 8364119	   7.736	  9.032	 8.954	 9.175
 8364969	  22.572	  8.010	 7.672	 8.027
 8365739	   2.389	  2.391	 2.340	 2.368
 8374499	   5.252	  5.619	 6.044	 6.269
 8374580	 176.243	 42.706	      	
 8378656	   3.629	       	      	
 8378922	  43.263	 21.823	      	
 8379547	   6.042	  6.028	      	
 8380743	   2.038	       	      	
 8381592	   5.784	  5.946	 5.663	 5.751
 8386048	   0.817	       	      	
 8394040	   0.302	       	      	
 8397675	   0.553	  0.531	      	
 8409588	   2.722	  2.718	 2.708	 2.732
 8410637	 408.320	 91.767	      	
 8411947	   1.798	  1.778	 1.767	 1.807
 8414159	  11.931	 71.252	      	
 8414914	 100.302	 99.920	      	
 8415863	  27.534	 27.647	      	
 8428136	   0.468	       	      	
 8429415	   1.353	 20.740	      	
 8429450	   2.705	       	      	
 8429817	   6.263	  5.824	 5.667	 5.858
 8430105	  63.327	119.353	      	
 8431389	   0.351	       	      	
 8432040	   5.328	       	      	
 8432859	   0.351	       	      	
 8435232	  49.568	 48.755	      	
 8435247	   0.696	  0.695	 0.695	 0.696
 8443179	 574.730	  4.005	      	
 8444552	   1.178	  1.165	      	
 8445775	  26.508	 92.789	      	
 8453191	  11.554	 76.912	      	
 8453324	   2.525	  2.513	      	
 8454250	   5.083	  1.103	      	
 8455359	   2.964	       	      	
 8458207	   3.530	  3.617	 3.616	 3.702
 8460600	   6.352	  8.582	      	
 8474892	 199.440	197.919	      	
 8479107	   0.768	  0.776	 0.765	 0.767
 8479386	  11.721	 11.443	11.922	12.801
 8480642	  31.591	 79.242	      	
 8488876	   5.802	       	      	
 8491745	 111.320	111.751	      	
 8494410	 208.868	 29.057	      	
 8495415	   2.237	 40.867	      	
 8496820	   0.437	       	      	
 8504570	   4.008	       	      	
 8506766	  48.937	  3.269	      	
 8507073	 209.063	 41.868	      	
 8509346	   6.099	       	      	
 8509781	  70.336	 20.638	18.806	20.917
 8523194	   0.879	       	      	
 8539720	   0.744	       	      	
 8539850	   0.642	       	      	
 8543278	   7.549	  8.889	 8.603	 9.108
 8545456	   0.315	       	      	
 8552540	   1.062	  1.063	 1.059	 1.062
 8552719	  88.407	 18.390	17.457	17.776
 8553788	   1.606	       	      	
 8553907	  42.032	 41.950	      	
 8554005	   0.608	       	      	
 8554498	   4.780	 48.264	      	
 8555795	   0.235	 24.725	      	
 8559589	 223.113	  4.271	      	
 8559863	  22.470	 44.443	38.881	43.625
 8560285	  85.341	 85.249	      	
 8560840	  31.974	147.653	      	
 8560861	  31.973	       	      	
 8561192	   2.743	       	      	
 8564672	   0.435	 36.535	      	
 8565912	   1.012	       	      	
 8569819	  20.850	       	      	
 8572936	  27.796	 14.569	      	
 8574270	  15.120	 99.696	      	
 8579707	   0.789	       	      	
 8579812	   0.661	       	      	
 8580438	   6.496	  7.581	 7.550	 7.736
 8581658	   3.482	  3.801	      	
 8587078	   0.584	       	      	
 8587792	   0.368	       	      	
 8589754	   8.939	 31.631	      	
 8590527	   0.740	  0.736	 0.737	 0.738
 8590780	   8.654	  3.801	      	
 8604993	   6.570	  6.457	 6.440	 6.570
 8605074	  37.602	 37.271	      	
 8608310	   0.950	       	      	
 8608490	   1.083	  1.083	 1.079	 1.083
 8610483	  48.799	 97.407	      	
 8616873	   0.576	  0.572	 0.576	 0.576
 8618226	   5.882	  6.028	 5.956	 6.205
 8620561	   0.782	  0.776	 0.781	 0.782
 8621026	   4.059	  4.087	 4.732	 4.855
 8621353	  11.344	 11.545	      	
 8624520	  10.241	 30.998	      	
 8624778	   0.276	       	      	
 8625469	   0.302	       	      	
 8625821	  45.396	 24.132	      	
 8626039	   0.283	       	      	
 8631160	 161.965	162.059	      	
 8647309	   1.022	       	      	
 8652599	   1.361	       	      	
 8668810	 313.100	 80.488	      	
 8669092	   1.001	  1.001	 0.997	 1.001
 8678664	  15.420	 17.123	15.919	18.626
 8682849	   0.353	       	      	
 8686150	  51.426	153.722	      	
 8687088	   0.905	 11.095	      	
 8690001	  19.359	 69.087	      	
 8690104	   0.409	       	      	
 8694926	   0.371	       	      	
 8695779	  10.239	       	      	
 8696274	   0.391	       	      	
 8696327	   0.879	       	      	
 8700506	  43.798	 83.778	      	
 8700558	   4.792	134.167	      	
 8701327	   8.509	  3.739	      	
 8703129	 253.362	 81.980	      	
 8703528	   0.400	       	      	
 8711548	  18.778	 37.557	      	
 8719419	  12.625	       	      	
 8719897	   3.151	  3.126	 3.104	 3.112
 8733497	  76.820	 15.530	15.227	15.676
 8736072	   0.478	       	      	
 8736245	   5.069	  5.068	 4.940	 5.060
 8738115	  37.594	111.772	      	
 8742270	 397.395	 41.868	      	
 8746310	   6.856	  8.500	 8.325	 8.722
 8758161	   0.998	       	      	
 8760135	 184.654	184.025	      	
 8773948	  33.470	 34.962	      	
 8780968	   5.234	 62.527	      	
 8784288	   3.655	  3.678	 3.713	 3.742
 8801343	   2.740	       	      	
 8804824	   0.457	       	      	
 8822555	   0.853	       	      	
 8823397	   1.507	       	      	
 8823666	   0.432	       	      	
 8823868	  23.876	  1.389	      	
 8841616	   1.680	       	      	
 8842170	   0.349	       	      	
 8845026	  66.468	  3.821	 4.272	 4.337
 8845221	   5.403	       	      	
 8846978	   1.379	       	      	
 8848104	   0.825	  0.817	 0.823	 0.826
 8848271	   9.992	 13.977	13.575	14.377
 8848288	   5.566	 50.062	      	
 8868364	 421.428	 40.418	      	
 8868649	   4.447	151.229	      	
 8868650	   4.447	       	      	
 8868907	 157.324	156.869	      	
 8869680	   7.034	 80.713	      	
 8878681	   2.496	       	      	
 8879427	  16.313	  9.706	 9.571	 9.968
 8879915	   3.443	  3.780	      	
 8891278	  12.719	 12.260	      	
 8892720	  61.491	 62.139	      	
 8892910	  10.810	       	      	
 8893936	   4.244	       	      	
 8904448	   0.866	       	      	
 8906039	   2.347	       	      	
 8906676	   8.210	 16.081	15.442	16.273
 8913061	   1.020	       	      	
 8935352	  10.909	 10.830	      	
 8937019	   5.664	 19.923	      	
 8938628	   6.862	 20.413	19.304	21.993
 8939650	   3.655	  3.617	 3.578	 3.604
 8940961	   3.167	  3.106	      	
 8948424	   5.889	  5.619	      	
 8949316	   0.604	  0.613	      	
 8953059	   5.500	  5.333	 5.230	 5.443
 8953257	   3.222	  3.188	 3.158	 3.194
 8953296	   0.784	       	      	
 8953426	   5.332	  5.272	 5.116	 5.443
 8957887	   0.347	       	      	
 8957954	   4.360	  4.393	 4.253	 4.339
 8971432	   0.624	  0.633	 0.624	 0.625
 8972908	   4.200	       	      	
 8973000	  28.028	 12.097	11.857	12.456
 8977179	   3.196	       	      	
 8977390	   0.653	       	      	
 8982501	   0.414	       	      	
 8982514	   0.414	       	      	
 8984706	  10.135	 12.955	12.482	13.778
 9001468	  17.330	  7.295	 7.274	 7.441
 9002237	   4.350	  4.434	 4.398	 4.417
 9005043	   0.320	       	      	
 9005854	   3.780	  3.719	      	
 9007918	   1.387	       	      	
 9016295	  19.974	 59.523	      	
 9020426	   0.913	  0.899	 0.901	 0.903
 9021397	   0.426	       	      	
 9024857	  35.027	 21.128	15.214	17.651
 9025914	  11.320	  6.743	      	
 9026766	   0.272	       	      	
 9027841	   0.504	 84.186	      	
 9028474	 124.937	124.849	      	
 9029486	   6.277	  6.968	 6.776	 6.899
 9030509	   0.402	       	      	
 9032671	   0.250	       	      	
 9032900	  67.524	  7.417	 7.202	 7.332
 9048145	   8.668	       	      	
 9051723	   0.403	       	      	
 9053086	   1.275	       	      	
 9071104	   0.385	       	      	
 9071386	   4.693	       	      	
 9075704	   0.513	       	      	
 9083523	   0.918	       	      	
 9084778	   1.184	  1.185	      	
 9087918	   0.446	       	      	
 9091810	   0.480	       	      	
 9097120	  23.900	 96.855	      	
 9098590	   2.244	  2.227	 2.211	 2.216
 9098810	   8.258	  7.703	      	
 9101279	   1.811	       	      	
 9101400	   1.658	       	      	
 9108058	   2.175	       	      	
 9110213	   0.337	       	      	
 9110346	   1.791	  1.778	      	
 9117416	  20.035	 15.816	      	
 9119405	  18.646	 92.953	      	
 9119652	   2.216	  2.186	      	
 9137992	   1.470	  1.471	 1.467	 1.475
 9140402	   2.494	130.734	      	
 9142964	   0.589	       	      	
 9143254	   2.275	  2.268	 2.265	 2.271
 9145707	   0.321	       	      	
 9149789	   0.705	109.933	      	
 9151972	   0.387	       	      	
 9153621	 305.820	 75.604	      	
 9159301	   3.045	       	      	
 9163674	   1.546	       	      	
 9164561	   1.267	       	      	
 9164694	   1.111	       	      	
 9164836	  48.119	 47.651	      	
 9166862	   3.856	 33.286	      	
 9172506	  50.440	100.697	      	
 9178185	   2.993	  3.412	 3.391	 3.438
 9179531	   6.511	 19.432	      	
 9179806	   0.281	       	      	
 9180282	   3.038	       	      	
 9181877	   0.321	       	      	
 9205993	   1.220	       	      	
 9207508	   2.015	       	      	
 9210828	   1.656	  1.655	 1.642	 1.657
 9214712	 265.301	 18.227	      	
 9214715	 265.300	 18.084	      	
 9220600	   0.979	       	      	
 9221398	  13.788	 13.772	      	
 9236858	   2.537	       	      	
 9237149	   0.526	       	      	
 9238207	   0.231	       	      	
 9240664	  10.784	153.681	      	
 9243795	  14.443	       	      	
 9246715	 171.278	 93.034	      	
 9266285	   5.614	 33.613	32.650	33.653
 9268105	   0.426	       	      	
 9272276	   0.281	       	      	
 9274472	   0.302	       	      	
 9278021	   3.359	  3.290	      	
 9278553	  18.610	166.350	      	
 9282687	   1.680	       	      	
 9283826	   0.357	       	      	
 9284741	  20.729	 22.170	      	
 9285587	   1.812	       	      	
 9288786	   1.744	  1.982	      	
 9291368	   3.796	       	      	
 9291629	  20.686	 20.679	      	
 9291748	  15.927	 13.650	      	
 9307423	   0.559	       	      	
